 -3.33e-07      1.41       3.3   -617.736868   -1621868.15
       0.2      1.41       3.3   -617.747094    -1621895.0
       0.4      1.41       3.3   -617.747334   -1621895.62
       0.6      1.41       3.3    -617.74756   -1621896.22
       0.8      1.41       3.3   -617.747683   -1621896.54
       1.0      1.41       3.3   -617.747722   -1621896.65
       1.2      1.41       3.3   -617.747791   -1621896.83
       1.4      1.41       3.3    -617.74799   -1621897.35
 -3.33e-07      1.61       3.3   -617.747697   -1621896.58
       0.2      1.61       3.3   -617.747697   -1621896.58
       0.4      1.61       3.3   -617.747623   -1621896.38
       0.6      1.61       3.3    -617.74756   -1621896.22
       0.8      1.61       3.3    -617.74752   -1621896.11
       1.0      1.61       3.3   -617.747389   -1621895.77
       1.2      1.61       3.3   -617.747192   -1621895.25
       1.4      1.61       3.3   -617.747114   -1621895.05
 -3.33e-07      1.81       3.3   -617.748654   -1621899.09
       0.2      1.81       3.3   -617.748542    -1621898.8
       0.4      1.81       3.3   -617.748285   -1621898.12
       0.6      1.81       3.3   -617.748212   -1621897.93
       0.8      1.81       3.3   -617.748114   -1621897.67
       1.0      1.81       3.3   -617.747868   -1621897.03
       1.2      1.81       3.3   -617.747506   -1621896.08
       1.4      1.81       3.3   -617.747093   -1621894.99
 -3.33e-07      2.01       3.3   -617.749605   -1621901.59
       0.2      2.01       3.3   -617.749434   -1621901.14
       0.4      2.01       3.3   -617.749148   -1621900.39
       0.6      2.01       3.3   -617.748997   -1621899.99
       0.8      2.01       3.3   -617.748789   -1621899.45
       1.0      2.01       3.3   -617.748438   -1621898.52
       1.2      2.01       3.3   -617.747945   -1621897.23
       1.4      2.01       3.3   -617.747445   -1621895.92
 -3.33e-07      2.21       3.3   -617.750298   -1621903.41
       0.2      2.21       3.3   -617.750136   -1621902.98
       0.4      2.21       3.3   -617.749822   -1621902.16
       0.6      2.21       3.3   -617.749574   -1621901.51
       0.8      2.21       3.3   -617.749269   -1621900.71
       1.0      2.21       3.3   -617.748837   -1621899.57
       1.2      2.21       3.3   -617.748298   -1621898.16
       1.4      2.21       3.3   -617.747743    -1621896.7
 -3.33e-07      2.41       3.3   -617.750586   -1621904.16
       0.2      2.41       3.3    -617.75046   -1621903.83
       0.4      2.41       3.3   -617.750135   -1621902.98
       0.6      2.41       3.3   -617.749814   -1621902.14
       0.8      2.41       3.3   -617.749439   -1621901.15
       1.0      2.41       3.3    -617.74898   -1621899.95
       1.2      2.41       3.3    -617.74845   -1621898.56
       1.4      2.41       3.3   -617.747928   -1621897.19
 -3.33e-07      2.61       3.3    -617.75047   -1621903.86
       0.2      2.61       3.3   -617.750379   -1621903.62
       0.4      2.61       3.3   -617.750084   -1621902.84
       0.6      2.61       3.3   -617.749726   -1621901.91
       0.8      2.61       3.3   -617.749322   -1621900.84
       1.0      2.61       3.3   -617.748873   -1621899.67
       1.2      2.61       3.3   -617.748405   -1621898.44
       1.4      2.61       3.3   -617.747948   -1621897.24
 -3.33e-07      2.81       3.3    -617.75002   -1621902.68
       0.2      2.81       3.3   -617.749964   -1621902.53
       0.4      2.81       3.3   -617.749715   -1621901.88
       0.6      2.81       3.3   -617.749381    -1621901.0
       0.8      2.81       3.3   -617.748999    -1621900.0
       1.0      2.81       3.3     -617.7486   -1621898.95
       1.2      2.81       3.3   -617.748204   -1621897.91
       1.4      2.81       3.3   -617.747814   -1621896.89
 -3.33e-07      3.01       3.3   -617.749326   -1621900.86
       0.2      3.01       3.3   -617.749274   -1621900.72
       0.4      3.01       3.3   -617.749137   -1621900.36
       0.6      3.01       3.3   -617.748862   -1621899.64
       0.8      3.01       3.3    -617.74856   -1621898.84
       1.0      3.01       3.3   -617.748238    -1621898.0
       1.2      3.01       3.3     -617.7479   -1621897.11
       1.4      3.01       3.3   -617.747559   -1621896.22
 -3.33e-07      3.21       3.3   -617.748503   -1621898.69
       0.2      3.21       3.3   -617.748466    -1621898.6
       0.4      3.21       3.3    -617.74836   -1621898.32
       0.6      3.21       3.3   -617.748201    -1621897.9
       0.8      3.21       3.3   -617.748007   -1621897.39
       1.0      3.21       3.3   -617.747792   -1621896.83
       1.2      3.21       3.3   -617.747502   -1621896.07
       1.4      3.21       3.3    -617.74721    -1621895.3
 -3.33e-07      3.41       3.3    -617.74767   -1621896.51
       0.2      3.41       3.3   -617.747653   -1621896.46
       0.4      3.41       3.3   -617.747603   -1621896.33
       0.6      3.41       3.3    -617.74752   -1621896.11
       0.8      3.41       3.3   -617.747406   -1621895.81
       1.0      3.41       3.3   -617.747263   -1621895.44
       1.2      3.41       3.3   -617.747097    -1621895.0
